arm,run,catalyst,pathway,is_best,step_idx,parent,product,rule,n_electrons,delta_e,delta_zpe,delta_ts,dG0,U_onset,feasible,pathway_idx
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,28
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,28
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,dehydroxylation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,28
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,28
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,28
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,29
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,29
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,29
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,29
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,bond_dissociation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,29
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,29
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,29
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,30
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,30
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,30
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,30
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,desorption,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,30
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,30
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,30
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,31
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,31
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,desorption,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,31
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,31
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,dehydroxylation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,31
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,31
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,31
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,32
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,32
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,desorption,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,32
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,32
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,bond_dissociation,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,32
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,32
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,32
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,33
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,33
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,2,*OOHOH,*OOH,desorption,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,33
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,3,*OOH,*O(OH)H,protonation,-1,-0.7222,0.1476,-0.1264,-0.4483,-999.0,False,33
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,4,*O(OH)H,*OH,desorption,0,-2.166,0.071,0.1842,-2.2792,-999.0,False,33
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,33
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O(OH)H → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,33
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,34
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,34
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,34
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,dehydroxylation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,34
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,34
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,34
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,34
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,35
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,35
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,35
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,bond_dissociation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,35
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,35
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,35
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,35
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,36
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,36
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,36
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,dehydroxylation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,36
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,36
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,36
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,36
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,37
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,37
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,37
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,bond_dissociation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,37
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,37
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,37
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,37
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,38
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,38
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,desorption,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,38
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,dehydroxylation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,38
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,38
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,38
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,38
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,39
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,39
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,2,*OOHOH,*OOH,desorption,0,-2.1479,0.0837,0.3214,-2.3857,-999.0,False,39
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,3,*OOH,*O,bond_dissociation,0,-2.3129,0.0708,0.2201,-2.4623,-999.0,False,39
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,39
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,39
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,39
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OOH → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,40
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OOH → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,40
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OOH → *OH → *H2O → *,False,2,*OOHOH,*O,bond_dissociation,0,-4.4608,0.1544,0.5415,-4.8479,-999.0,False,40
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OOH → *OH → *H2O → *,False,3,*O,*OOH,hydroxylation,1,2.3129,-0.0708,-0.2201,2.4623,-999.0,False,40
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OOH → *OH → *H2O → *,False,4,*OOH,*OH,bond_dissociation,0,-2.8882,0.2186,0.0578,-2.7275,-999.0,False,40
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OOH → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,40
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OOH → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,40
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,41
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,41
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,2,*OOHOH,*OOHO,bond_dissociation,0,0.4698,-0.1707,0.1699,0.1291,-999.0,False,41
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,3,*OOHO,*O,bond_dissociation,0,-4.9306,0.3252,0.3716,-4.977,-999.0,False,41
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,41
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,41
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,41
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,42
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4515,0.1708,-0.1853,-0.0954,-999.0,False,42
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *OH → *H2O → *,False,2,*OOHOH,*OOHO,deprotonation,1,0.4698,-0.1707,0.1699,0.1291,-999.0,False,42
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *OH → *H2O → *,False,3,*OOHO,*OOH,bond_dissociation,0,-2.6177,0.2544,0.1515,-2.5148,-999.0,False,42
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *OH → *H2O → *,False,4,*OOH,*OH,bond_dissociation,0,-2.8882,0.2186,0.0578,-2.7275,-999.0,False,42
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,42
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *OOHO → *OOH → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,42
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,43
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOH,bond_dissociation,0,-2.5995,0.2545,0.1361,-2.4811,-999.0,False,43
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *O → *OH → *H2O → *,False,2,*OOH,*OOHOH,hydroxylation,1,2.1479,-0.0837,-0.3214,2.3857,-999.0,False,43
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *O → *OH → *H2O → *,False,3,*OOHOH,*O,bond_dissociation,0,-4.4608,0.1544,0.5415,-4.8479,-999.0,False,43
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *O → *OH → *H2O → *,False,4,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,43
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *O → *OH → *H2O → *,False,5,*OH,*H2O,protonation,-1,-1.1367,0.1386,-0.0439,-0.9541,-999.0,False,43
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *O → *OH → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,43
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *OOHO → *H → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9947,-0.0986,-0.2701,2.1662,-999.0,False,44
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *OOHO → *H → *H2O → *,False,1,*OOOH,*OOH,bond_dissociation,0,-2.5995,0.2545,0.1361,-2.4811,-999.0,False,44
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *OOHO → *H → *H2O → *,False,2,*OOH,*OOHOH,hydroxylation,1,2.1479,-0.0837,-0.3214,2.3857,-999.0,False,44
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *OOHO → *H → *H2O → *,False,3,*OOHOH,*OOHO,deprotonation,1,0.4698,-0.1707,0.1699,0.1291,-999.0,False,44
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *OOHO → *H → *H2O → *,False,4,*OOHO,*H,bond_dissociation,0,-6.6638,0.5952,0.3384,-6.407,-999.0,False,44
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *OOHO → *H → *H2O → *,False,5,*H,*H2O,hydroxylation,1,0.0212,0.0164,-0.173,0.2106,-999.0,False,44
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *OOOH → *OOH → *OOHOH → *OOHO → *H → *H2O → *,False,6,*H2O,*,desorption,0,0.412,-0.0634,0.3456,0.0031,-999.0,False,44
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *O → *OOH → *OOHOH → *OOOH → *OH → *H2O → *,False,0,*OO,*O,bond_dissociation,0,-2.9177,0.2266,0.0861,-2.7772,-999.0,False,45
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *O → *OOH → *OOHOH → *OOOH → *OH → *H2O → *,False,1,*O,*OOH,hydroxylation,1,2.3129,-0.0708,-0.2201,2.4623,-999.0,False,45
deepseek-v3.2,10770855,Pt(111)_ORR,*OO → *O → *OOH → *OOHOH → *OOOH → *OH → *H2O → *,False,2,*OOH,*OOHOH,hydroxylation,1,2.1479,-0.0837,-0.3214,2.3857,-999.0,False,45
